ParticleID,Vignette,Class
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1081,04192021_Huron_40_2mm_Rep2_MS_000019_vign001081.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1082,04192021_Huron_40_2mm_Rep2_MS_000019_vign001082.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1083,04192021_Huron_40_2mm_Rep2_MS_000019_vign001083.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1084,04192021_Huron_40_2mm_Rep2_MS_000019_vign001084.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1085,04192021_Huron_40_2mm_Rep2_MS_000019_vign001085.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1086,04192021_Huron_40_2mm_Rep2_MS_000019_vign001086.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1087,04192021_Huron_40_2mm_Rep2_MS_000019_vign001087.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1088,04192021_Huron_40_2mm_Rep2_MS_000019_vign001088.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1089,04192021_Huron_40_2mm_Rep2_MS_000019_vign001089.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1090,04192021_Huron_40_2mm_Rep2_MS_000019_vign001090.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1091,04192021_Huron_40_2mm_Rep2_MS_000019_vign001091.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1092,04192021_Huron_40_2mm_Rep2_MS_000019_vign001092.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1093,04192021_Huron_40_2mm_Rep2_MS_000019_vign001093.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1094,04192021_Huron_40_2mm_Rep2_MS_000019_vign001094.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1095,04192021_Huron_40_2mm_Rep2_MS_000019_vign001095.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1096,04192021_Huron_40_2mm_Rep2_MS_000019_vign001096.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1097,04192021_Huron_40_2mm_Rep2_MS_000019_vign001097.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1098,04192021_Huron_40_2mm_Rep2_MS_000019_vign001098.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1099,04192021_Huron_40_2mm_Rep2_MS_000019_vign001099.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1100,04192021_Huron_40_2mm_Rep2_MS_000019_vign001100.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1101,04192021_Huron_40_2mm_Rep2_MS_000019_vign001101.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1102,04192021_Huron_40_2mm_Rep2_MS_000019_vign001102.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1103,04192021_Huron_40_2mm_Rep2_MS_000019_vign001103.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1104,04192021_Huron_40_2mm_Rep2_MS_000019_vign001104.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1105,04192021_Huron_40_2mm_Rep2_MS_000019_vign001105.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1106,04192021_Huron_40_2mm_Rep2_MS_000019_vign001106.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1107,04192021_Huron_40_2mm_Rep2_MS_000019_vign001107.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1108,04192021_Huron_40_2mm_Rep2_MS_000019_vign001108.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1109,04192021_Huron_40_2mm_Rep2_MS_000019_vign001109.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1110,04192021_Huron_40_2mm_Rep2_MS_000019_vign001110.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1111,04192021_Huron_40_2mm_Rep2_MS_000019_vign001111.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1112,04192021_Huron_40_2mm_Rep2_MS_000019_vign001112.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1113,04192021_Huron_40_2mm_Rep2_MS_000019_vign001113.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1114,04192021_Huron_40_2mm_Rep2_MS_000019_vign001114.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1115,04192021_Huron_40_2mm_Rep2_MS_000019_vign001115.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1116,04192021_Huron_40_2mm_Rep2_MS_000019_vign001116.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1117,04192021_Huron_40_2mm_Rep2_MS_000019_vign001117.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1118,04192021_Huron_40_2mm_Rep2_MS_000019_vign001118.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1119,04192021_Huron_40_2mm_Rep2_MS_000019_vign001119.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1120,04192021_Huron_40_2mm_Rep2_MS_000019_vign001120.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1121,04192021_Huron_40_2mm_Rep2_MS_000019_vign001121.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1122,04192021_Huron_40_2mm_Rep2_MS_000019_vign001122.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1123,04192021_Huron_40_2mm_Rep2_MS_000019_vign001123.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1124,04192021_Huron_40_2mm_Rep2_MS_000019_vign001124.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1125,04192021_Huron_40_2mm_Rep2_MS_000019_vign001125.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1126,04192021_Huron_40_2mm_Rep2_MS_000019_vign001126.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_particle_1127,04192021_Huron_40_2mm_Rep2_MS_000019_vign001127.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1450,20220525_FISHI_158_2mm_rep1_KG_000001_vign001450.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1451,20220525_FISHI_158_2mm_rep1_KG_000001_vign001451.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1452,20220525_FISHI_158_2mm_rep1_KG_000001_vign001452.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1453,20220525_FISHI_158_2mm_rep1_KG_000001_vign001453.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1454,20220525_FISHI_158_2mm_rep1_KG_000001_vign001454.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1455,20220525_FISHI_158_2mm_rep1_KG_000001_vign001455.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1456,20220525_FISHI_158_2mm_rep1_KG_000001_vign001456.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1457,20220525_FISHI_158_2mm_rep1_KG_000001_vign001457.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1458,20220525_FISHI_158_2mm_rep1_KG_000001_vign001458.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1459,20220525_FISHI_158_2mm_rep1_KG_000001_vign001459.png,Bosmina_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1460,20220525_FISHI_158_2mm_rep1_KG_000001_vign001460.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1461,20220525_FISHI_158_2mm_rep1_KG_000001_vign001461.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1462,20220525_FISHI_158_2mm_rep1_KG_000001_vign001462.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1463,20220525_FISHI_158_2mm_rep1_KG_000001_vign001463.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1464,20220525_FISHI_158_2mm_rep1_KG_000001_vign001464.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1465,20220525_FISHI_158_2mm_rep1_KG_000001_vign001465.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1466,20220525_FISHI_158_2mm_rep1_KG_000001_vign001466.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1467,20220525_FISHI_158_2mm_rep1_KG_000001_vign001467.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1468,20220525_FISHI_158_2mm_rep1_KG_000001_vign001468.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1469,20220525_FISHI_158_2mm_rep1_KG_000001_vign001469.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1470,20220525_FISHI_158_2mm_rep1_KG_000001_vign001470.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1471,20220525_FISHI_158_2mm_rep1_KG_000001_vign001471.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1472,20220525_FISHI_158_2mm_rep1_KG_000001_vign001472.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1473,20220525_FISHI_158_2mm_rep1_KG_000001_vign001473.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1474,20220525_FISHI_158_2mm_rep1_KG_000001_vign001474.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1475,20220525_FISHI_158_2mm_rep1_KG_000001_vign001475.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1476,20220525_FISHI_158_2mm_rep1_KG_000001_vign001476.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1477,20220525_FISHI_158_2mm_rep1_KG_000001_vign001477.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1478,20220525_FISHI_158_2mm_rep1_KG_000001_vign001478.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1479,20220525_FISHI_158_2mm_rep1_KG_000001_vign001479.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1480,20220525_FISHI_158_2mm_rep1_KG_000001_vign001480.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1481,20220525_FISHI_158_2mm_rep1_KG_000001_vign001481.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1482,20220525_FISHI_158_2mm_rep1_KG_000001_vign001482.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1483,20220525_FISHI_158_2mm_rep1_KG_000001_vign001483.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1484,20220525_FISHI_158_2mm_rep1_KG_000001_vign001484.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1485,20220525_FISHI_158_2mm_rep1_KG_000001_vign001485.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1486,20220525_FISHI_158_2mm_rep1_KG_000001_vign001486.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1487,20220525_FISHI_158_2mm_rep1_KG_000001_vign001487.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1488,20220525_FISHI_158_2mm_rep1_KG_000001_vign001488.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1489,20220525_FISHI_158_2mm_rep1_KG_000001_vign001489.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1490,20220525_FISHI_158_2mm_rep1_KG_000001_vign001490.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1491,20220525_FISHI_158_2mm_rep1_KG_000001_vign001491.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1492,20220525_FISHI_158_2mm_rep1_KG_000001_vign001492.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1493,20220525_FISHI_158_2mm_rep1_KG_000001_vign001493.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1494,20220525_FISHI_158_2mm_rep1_KG_000001_vign001494.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1495,20220525_FISHI_158_2mm_rep1_KG_000001_vign001495.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1496,20220525_FISHI_158_2mm_rep1_KG_000001_vign001496.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_particle_1497,20220525_FISHI_158_2mm_rep1_KG_000001_vign001497.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_particle_1498,20220525_FISHI_158_2mm_rep1_KG_000002_vign001498.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_particle_1499,20220525_FISHI_158_2mm_rep1_KG_000002_vign001499.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_particle_1500,20220525_FISHI_158_2mm_rep1_KG_000002_vign001500.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_particle_1501,20220525_FISHI_158_2mm_rep1_KG_000002_vign001501.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_particle_1502,20220525_FISHI_158_2mm_rep1_KG_000002_vign001502.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_particle_1503,20220525_FISHI_158_2mm_rep1_KG_000002_vign001503.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_particle_1504,20220525_FISHI_158_2mm_rep1_KG_000002_vign001504.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_particle_1505,20220525_FISHI_158_2mm_rep1_KG_000002_vign001505.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_particle_1506,20220525_FISHI_158_2mm_rep1_KG_000002_vign001506.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_particle_1507,20220525_FISHI_158_2mm_rep1_KG_000002_vign001507.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_particle_1508,20220525_FISHI_158_2mm_rep1_KG_000002_vign001508.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_particle_1509,20220525_FISHI_158_2mm_rep1_KG_000002_vign001509.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_particle_1510,20220525_FISHI_158_2mm_rep1_KG_000002_vign001510.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_particle_1511,20220525_FISHI_158_2mm_rep1_KG_000002_vign001511.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_particle_1512,20220525_FISHI_158_2mm_rep1_KG_000002_vign001512.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_particle_1513,20220525_FISHI_158_2mm_rep1_KG_000002_vign001513.png,Chironomid
20220525_FISHI_158_2mm_rep1_KG_000002_particle_1514,20220525_FISHI_158_2mm_rep1_KG_000002_vign001514.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_particle_1515,20220525_FISHI_158_2mm_rep1_KG_000002_vign001515.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_particle_1516,20220525_FISHI_158_2mm_rep1_KG_000002_vign001516.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_particle_1517,20220525_FISHI_158_2mm_rep1_KG_000002_vign001517.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_particle_1518,20220525_FISHI_158_2mm_rep1_KG_000002_vign001518.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000003_particle_1519,20220525_FISHI_158_2mm_rep1_KG_000003_vign001519.png,Bosmina_1
20220525_FISHI_158_2mm_rep1_KG_000003_particle_1520,20220525_FISHI_158_2mm_rep1_KG_000003_vign001520.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000003_particle_1521,20220525_FISHI_158_2mm_rep1_KG_000003_vign001521.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000003_particle_1522,20220525_FISHI_158_2mm_rep1_KG_000003_vign001522.png,Bosmina_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1523,20220525_FISHI_158_2mm_rep1_KG_000004_vign001523.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1524,20220525_FISHI_158_2mm_rep1_KG_000004_vign001524.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1525,20220525_FISHI_158_2mm_rep1_KG_000004_vign001525.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1526,20220525_FISHI_158_2mm_rep1_KG_000004_vign001526.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1527,20220525_FISHI_158_2mm_rep1_KG_000004_vign001527.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1528,20220525_FISHI_158_2mm_rep1_KG_000004_vign001528.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1529,20220525_FISHI_158_2mm_rep1_KG_000004_vign001529.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1530,20220525_FISHI_158_2mm_rep1_KG_000004_vign001530.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1531,20220525_FISHI_158_2mm_rep1_KG_000004_vign001531.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1532,20220525_FISHI_158_2mm_rep1_KG_000004_vign001532.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1533,20220525_FISHI_158_2mm_rep1_KG_000004_vign001533.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1534,20220525_FISHI_158_2mm_rep1_KG_000004_vign001534.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1535,20220525_FISHI_158_2mm_rep1_KG_000004_vign001535.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1536,20220525_FISHI_158_2mm_rep1_KG_000004_vign001536.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1537,20220525_FISHI_158_2mm_rep1_KG_000004_vign001537.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1538,20220525_FISHI_158_2mm_rep1_KG_000004_vign001538.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1539,20220525_FISHI_158_2mm_rep1_KG_000004_vign001539.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1540,20220525_FISHI_158_2mm_rep1_KG_000004_vign001540.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1541,20220525_FISHI_158_2mm_rep1_KG_000004_vign001541.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1542,20220525_FISHI_158_2mm_rep1_KG_000004_vign001542.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1543,20220525_FISHI_158_2mm_rep1_KG_000004_vign001543.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1544,20220525_FISHI_158_2mm_rep1_KG_000004_vign001544.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1545,20220525_FISHI_158_2mm_rep1_KG_000004_vign001545.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1546,20220525_FISHI_158_2mm_rep1_KG_000004_vign001546.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1547,20220525_FISHI_158_2mm_rep1_KG_000004_vign001547.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1548,20220525_FISHI_158_2mm_rep1_KG_000004_vign001548.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_particle_1549,20220525_FISHI_158_2mm_rep1_KG_000004_vign001549.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_particle_1550,20220525_FISHI_158_2mm_rep1_KG_000005_vign001550.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_particle_1551,20220525_FISHI_158_2mm_rep1_KG_000005_vign001551.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_particle_1552,20220525_FISHI_158_2mm_rep1_KG_000005_vign001552.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_particle_1553,20220525_FISHI_158_2mm_rep1_KG_000005_vign001553.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_particle_1554,20220525_FISHI_158_2mm_rep1_KG_000005_vign001554.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_particle_1555,20220525_FISHI_158_2mm_rep1_KG_000005_vign001555.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_particle_1556,20220525_FISHI_158_2mm_rep1_KG_000005_vign001556.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_particle_1557,20220525_FISHI_158_2mm_rep1_KG_000005_vign001557.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_particle_1558,20220525_FISHI_158_2mm_rep1_KG_000005_vign001558.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_particle_1559,20220525_FISHI_158_2mm_rep1_KG_000005_vign001559.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_particle_1560,20220525_FISHI_158_2mm_rep1_KG_000005_vign001560.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_particle_1561,20220525_FISHI_158_2mm_rep1_KG_000005_vign001561.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_particle_1562,20220525_FISHI_158_2mm_rep1_KG_000005_vign001562.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_particle_1563,20220525_FISHI_158_2mm_rep1_KG_000005_vign001563.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_particle_1564,20220525_FISHI_158_2mm_rep1_KG_000005_vign001564.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_particle_1565,20220525_FISHI_158_2mm_rep1_KG_000005_vign001565.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_particle_1566,20220525_FISHI_158_2mm_rep1_KG_000005_vign001566.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_particle_1567,20220525_FISHI_158_2mm_rep1_KG_000005_vign001567.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_particle_1568,20220525_FISHI_158_2mm_rep1_KG_000005_vign001568.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_particle_1569,20220525_FISHI_158_2mm_rep1_KG_000005_vign001569.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_particle_1570,20220525_FISHI_158_2mm_rep1_KG_000005_vign001570.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000006_particle_1571,20220525_FISHI_158_2mm_rep1_KG_000006_vign001571.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000006_particle_1572,20220525_FISHI_158_2mm_rep1_KG_000006_vign001572.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000006_particle_1573,20220525_FISHI_158_2mm_rep1_KG_000006_vign001573.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000006_particle_1574,20220525_FISHI_158_2mm_rep1_KG_000006_vign001574.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000006_particle_1575,20220525_FISHI_158_2mm_rep1_KG_000006_vign001575.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000006_particle_1576,20220525_FISHI_158_2mm_rep1_KG_000006_vign001576.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000006_particle_1577,20220525_FISHI_158_2mm_rep1_KG_000006_vign001577.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000006_particle_1578,20220525_FISHI_158_2mm_rep1_KG_000006_vign001578.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000006_particle_1579,20220525_FISHI_158_2mm_rep1_KG_000006_vign001579.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000006_particle_1580,20220525_FISHI_158_2mm_rep1_KG_000006_vign001580.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000006_particle_1581,20220525_FISHI_158_2mm_rep1_KG_000006_vign001581.png,Bosmina_1
20220525_FISHI_158_2mm_rep1_KG_000006_particle_1582,20220525_FISHI_158_2mm_rep1_KG_000006_vign001582.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000006_particle_1583,20220525_FISHI_158_2mm_rep1_KG_000006_vign001583.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000007_particle_1584,20220525_FISHI_158_2mm_rep1_KG_000007_vign001584.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000007_particle_1585,20220525_FISHI_158_2mm_rep1_KG_000007_vign001585.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000007_particle_1586,20220525_FISHI_158_2mm_rep1_KG_000007_vign001586.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000007_particle_1587,20220525_FISHI_158_2mm_rep1_KG_000007_vign001587.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000007_particle_1588,20220525_FISHI_158_2mm_rep1_KG_000007_vign001588.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000007_particle_1589,20220525_FISHI_158_2mm_rep1_KG_000007_vign001589.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000007_particle_1590,20220525_FISHI_158_2mm_rep1_KG_000007_vign001590.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000007_particle_1591,20220525_FISHI_158_2mm_rep1_KG_000007_vign001591.png,Bosmina_1
20220525_FISHI_158_2mm_rep1_KG_000007_particle_1592,20220525_FISHI_158_2mm_rep1_KG_000007_vign001592.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000007_particle_1593,20220525_FISHI_158_2mm_rep1_KG_000007_vign001593.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000007_particle_1594,20220525_FISHI_158_2mm_rep1_KG_000007_vign001594.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000007_particle_1595,20220525_FISHI_158_2mm_rep1_KG_000007_vign001595.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000007_particle_1596,20220525_FISHI_158_2mm_rep1_KG_000007_vign001596.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000007_particle_1597,20220525_FISHI_158_2mm_rep1_KG_000007_vign001597.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000007_particle_1598,20220525_FISHI_158_2mm_rep1_KG_000007_vign001598.png,Calanoid_1
